id,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
07040401,8845,700,2188,2471,1805,880,380,3325,29714,6665,1620,6559,8699,881,1169,46,87,92,693,5303,7726
07040402,1262,13,122,610,365,128,21,23,4336,737,196,737,1262,44,35,3,5,6,149,697,1212
07040403,13207,408,2278,5641,3620,971,168,1002,43232,8839,1305,8610,12943,11,13,11,18,22,1283,8580,12910
07040404,2885,117,243,936,1077,348,85,602,10571,1998,582,1978,2865,265,325,16,29,32,301,1624,2568
07040405,5607,205,1484,2149,1225,417,98,213,17406,3760,501,3670,5475,9,10,5,6,10,487,3654,5456
07040406,2163,80,1104,710,193,41,19,117,5626,1192,293,1185,2155,29,34,2,5,4,262,1146,2122
07050501,8942,231,1722,3612,2667,571,95,360,28964,5836,876,5732,8785,19,24,17,27,34,840,5681,8732
07050502,4064,114,896,1487,995,356,124,698,13569,2799,596,2695,3829,248,293,11,21,22,337,2381,3559
07050503,5273,205,980,1984,1678,349,55,162,17066,3348,755,3276,5142,180,179,6,13,12,569,3084,4950
07050504,2931,244,881,749,460,335,167,760,9530,2090,735,2075,2912,383,442,46,84,92,306,1548,2437
07050505,4772,90,528,1174,1628,750,337,2078,19030,4091,1750,4061,4732,1184,1489,201,340,402,365,2232,3146
07050506,1030,10,54,200,269,242,152,830,4746,1073,641,1062,1019,519,648,62,124,124,60,289,376
07060601,4542,174,648,1665,1187,553,187,973,16073,3268,964,3218,4425,490,519,44,76,88,430,2623,3847
07060602,2286,69,247,530,658,431,210,1128,9328,2022,1003,1999,2254,709,863,85,158,170,209,978,1375
07060603,1305,1,136,415,446,206,56,334,5002,1046,345,1039,1298,235,279,27,46,54,83,714,1009
07060604,7269,223,1295,2349,2375,767,173,678,24911,5200,879,5162,7212,567,596,11,19,22,301,4547,6623
07070701,5072,75,389,1508,1318,886,476,3300,21235,4562,2411,4527,5032,1785,2204,218,423,436,408,1899,2811
07070702,5171,123,708,1348,1214,988,445,2682,20731,4485,2322,4460,5140,1752,2087,169,326,338,401,2047,3050
07070703,4392,651,838,1287,1120,340,83,572,13438,3109,663,2984,4120,330,390,39,78,78,294,2515,3712
07070704,4006,318,912,1122,979,453,148,582,13159,2996,704,2935,3929,458,532,39,70,78,207,2334,3393
07070705,3257,36,192,692,793,676,489,2988,14970,3289,1871,3261,3226,1485,1892,169,311,338,217,1057,1403
07070706,1759,3,154,613,451,241,170,1014,7193,1561,698,1543,1741,480,606,91,184,182,127,754,1079
07070707,1459,6,70,305,429,279,193,1390,6720,1483,963,1420,1363,793,975,86,152,172,84,293,398
08010116,1955,369,453,689,324,87,25,66,5289,1212,109,1157,1876,2,3,3,5,6,104,1149,1868
08010117,8907,503,2840,3655,1372,430,78,221,25475,5375,570,5301,8814,2,1,0,0,0,568,5300,8812
08010118,5545,390,1477,2261,1040,261,84,247,16343,3512,372,3491,5516,6,4,3,5,6,363,3482,5504
08010211,4841,188,1314,2031,907,302,76,181,14684,3243,309,3092,4589,2,2,3,4,6,304,3086,4581
08010212,3323,414,1128,1167,462,120,26,46,8821,2240,202,2188,3249,5,8,1,2,2,196,2178,3242
08010213,6330,315,1983,2354,1225,346,86,168,18657,4031,467,3966,6238,0,0,0,0,0,467,3966,6238
08010214,3654,123,735,1591,908,212,60,188,11606,2413,353,2306,3496,6,6,2,6,4,345,2294,3486
08010301,14848,952,4097,5857,2780,890,188,669,44084,9787,1004,9627,14629,7,5,4,5,8,993,9617,14614
08010302,2218,15,480,951,627,129,14,15,7080,1352,165,1346,2203,0,0,0,0,0,165,1346,2203
08010303,4155,273,1001,1659,846,291,63,179,12648,2744,282,2661,4038,9,5,1,1,2,272,2655,4027
08010404,11496,551,2883,4589,2460,750,199,509,35377,7782,850,7584,11229,30,34,10,21,20,810,7530,11179
08010405,4599,166,957,1873,1134,414,45,77,14652,2993,342,2992,4598,2,1,1,2,2,339,2989,4594
08010406,3471,93,937,1546,680,189,20,52,10442,2068,234,1999,3358,4,5,1,1,2,229,1993,3352
08010407,473,37,121,204,82,26,3,0,1367,279,20,275,469,0,0,0,0,0,20,275,469
08010508,2268,22,319,286,645,822,163,83,9269,1473,166,1468,2262,41,46,5,8,10,120,1414,2211
08010509,3960,387,1207,1095,951,284,33,22,11530,2491,510,2384,3733,184,180,14,20,28,312,2183,3521
08010510,174,41,47,48,20,7,7,35,471,124,21,93,146,2,1,4,9,8,15,83,136
08020619,5371,296,1289,2140,1145,389,79,309,16602,3336,676,3201,5097,157,145,16,29,32,503,3028,4908
08020620,4789,196,1057,2118,1161,196,37,195,14705,3032,493,2990,4692,34,38,14,26,28,445,2926,4630
08020621,975,3,30,139,251,256,177,936,4762,1049,740,1044,969,652,783,44,82,88,44,179,229
08020622,7893,222,2221,3150,1366,530,345,455,24753,5044,2065,4996,7812,1183,1119,67,90,134,815,3787,6495
08020623,593,3,197,163,138,55,30,54,1947,435,219,422,577,155,126,3,10,6,61,287,416
08020624,561,0,5,245,150,108,32,173,2250,442,245,438,559,191,223,9,16,18,45,199,350
08020625,1904,161,608,283,336,274,152,687,6539,1320,786,1310,1891,711,762,25,46,50,50,502,1130
08020726,4266,145,650,1314,1274,524,196,1254,15533,3328,1653,3304,4239,1207,1284,78,138,156,368,1882,2876
08020727,5791,127,844,1491,1804,1055,333,1062,21839,4430,1426,4321,5574,919,1044,58,109,116,449,3168,4539
08020728,4518,384,1125,936,1293,474,158,1160,15092,3142,1011,3122,4488,756,865,56,103,112,199,2154,3620
08030829,6336,337,1455,1907,2091,481,34,247,20188,4274,398,4273,6335,83,111,3,6,6,312,4157,6246
08030830,4245,488,1090,1706,779,149,26,66,11869,2804,193,2803,4244,8,10,2,4,4,183,2789,4232
08030831,8239,51,1519,2884,2758,955,60,89,27997,5745,277,5712,8193,47,48,0,0,0,230,5663,8146
08040932,1499,1,335,265,626,223,48,7,5380,1043,85,956,1321,2,3,0,0,0,83,953,1319
08040933,1997,76,218,661,583,252,122,665,7484,1570,639,1549,1971,416,503,58,114,116,165,932,1439
08040934,1244,23,141,316,344,198,121,794,5139,1125,589,1120,1237,450,551,57,112,114,82,457,673
08041035,3463,59,201,566,900,880,499,2894,16047,3577,2539,3503,3385,2135,2520,263,476,526,141,506,724
08041036,3020,9,136,574,813,781,407,2324,13926,2968,2127,2927,2969,1836,2058,177,324,354,114,545,779
08041037,4977,125,732,1314,1465,789,329,1783,19093,3990,1918,3947,4930,1378,1557,185,331,370,355,2058,3182
08041038,3094,13,372,617,744,674,414,2037,13475,2947,1916,2937,3082,1633,1890,179,333,358,104,714,1091
08041039,1606,0,100,1018,284,128,63,93,5501,1164,324,1156,1596,165,183,1,2,2,158,971,1429
08041040,3500,36,332,849,1025,761,354,1111,14387,3034,1417,3019,3483,1102,1179,96,176,192,219,1663,2189
09010102,26,0,3,14,2,4,0,22,98,24,7,23,24,3,3,1,3,2,3,17,19
09010201,2223,18,360,577,817,330,87,252,8161,1729,228,1662,2155,0,0,2,4,4,226,1658,2151
09010202,4563,218,1352,1955,774,233,24,58,13250,2395,530,2395,4562,58,59,2,3,4,470,2333,4500
09010301,9193,214,2110,3290,2661,810,76,241,29695,5678,1061,5640,9141,63,78,9,16,18,989,5546,9060
09010302,1122,1,37,153,306,335,193,753,5344,1191,1008,1184,1116,938,1038,54,96,108,16,50,70
09010401,4487,116,577,1789,1542,303,108,403,15371,2928,1042,2917,4477,576,577,35,58,70,431,2283,3831
09010402,5748,225,1178,2021,1336,567,258,1258,19629,4287,1446,4209,5654,821,1035,69,128,138,556,3046,4695
09020501,3314,152,862,1449,609,165,36,311,10011,2181,442,2142,3262,172,163,4,6,8,266,1973,3082
09020502,8125,285,1060,3813,2442,428,68,256,26416,5121,890,5019,7954,65,64,8,18,16,817,4937,7873
09020601,3884,87,668,1584,1119,391,28,61,12835,2581,392,2508,3806,8,12,0,0,0,384,2496,3798
09020602,1972,92,202,791,573,213,68,248,6882,1314,630,1272,1854,473,430,12,19,24,145,822,1357
09020701,296,144,33,34,41,19,1,304,881,199,43,175,228,32,24,1,2,2,10,150,194
09020702,9333,288,2074,3560,2287,829,190,841,30390,6175,1974,6067,9218,965,913,63,106,126,946,5047,8127
09020801,1671,15,132,651,679,119,45,229,6042,1118,281,1111,1666,102,124,21,34,42,158,954,1522
09020802,4291,117,653,1472,1552,415,22,487,14741,2802,516,2754,4204,97,115,16,38,32,403,2600,4075
09030901,5693,189,324,1173,1612,1342,692,2783,24449,5221,3576,5124,5465,3073,3363,209,368,418,294,1393,1974
09030902,2807,63,658,645,983,414,43,9,9583,1780,140,1727,2704,0,0,0,0,0,140,1727,2704
09030903,3497,5,841,1392,537,396,235,719,12120,2842,1281,2839,3494,950,1025,37,69,74,294,1746,2470
09031001,5740,96,364,1409,1415,1383,747,2545,24653,5090,3808,5024,5649,3212,3364,285,482,570,311,1179,1867
09031101,3167,91,439,790,1074,486,156,1054,12055,2474,920,2441,3130,549,653,65,128,130,306,1660,2451
09031201,860,7,43,173,216,200,140,656,3972,916,639,910,852,547,647,51,97,102,41,166,203
09031202,1151,8,97,193,305,266,153,1033,5282,1212,857,1187,1111,741,884,75,134,150,41,169,220
09041301,7858,100,749,2242,3058,1163,393,1204,29933,5512,2115,5490,7828,1543,1631,84,143,168,488,3716,6117
09041302,925,0,45,226,316,169,90,646,4063,968,394,967,923,245,352,57,111,114,92,504,564
09041401,2654,334,490,967,675,120,54,122,7961,1780,143,1737,2448,49,59,5,12,10,89,1666,2389
09041402,738,1,79,140,234,209,46,219,3055,609,343,607,736,286,286,11,22,22,46,300,428
09041501,3891,72,566,1404,1296,459,66,223,13514,2642,464,2589,3830,67,90,27,55,54,370,2444,3709
09041601,3044,11,177,646,905,689,415,1594,13452,3004,2436,2979,3014,2189,2324,154,276,308,93,379,517
09051701,2128,142,78,598,958,226,81,352,7892,1465,454,1415,1966,162,206,31,61,62,261,1148,1742
09051702,7692,107,644,2461,2982,1034,286,1417,29009,5786,1767,5631,7493,702,799,181,358,362,884,4474,6429
09051801,4257,22,275,832,1143,969,594,3314,19363,4401,3093,4314,4115,2601,3006,309,594,618,183,714,896
09051901,6080,141,1036,2360,1918,500,100,207,20272,4295,715,4208,5953,92,110,15,26,30,608,4072,5831
09052001,7197,91,484,1978,2792,1142,425,2252,28673,5372,2559,5284,7060,1680,1896,173,296,346,706,3091,5034
10010102,9243,19,1878,1867,3765,1377,325,96,33367,5801,479,5792,9231,1,2,1,1,2,477,5789,9228
10010203,6,0,1,2,0,1,1,7,26,10,1,1,1,1,1,0,0,0,0,0,0
10010204,5354,55,735,970,1927,1272,369,193,20910,3493,258,3486,5343,0,0,1,2,2,257,3484,5341
10010205,4768,165,940,1220,1711,628,100,32,16321,2884,245,2883,4767,0,0,0,0,0,245,2883,4767
10010206,9679,336,1453,2728,2605,1781,733,318,35467,6059,476,4803,7584,172,193,13,27,26,291,4583,7386
10010207,5792,10,1055,1269,2275,964,219,0,21161,3742,108,2131,3430,0,0,1,2,2,107,2130,3428
10010308,975,5,86,209,222,256,121,578,4276,883,537,805,872,451,536,47,76,94,39,194,327
10010309,8336,95,1172,2598,2438,1544,416,520,30721,5174,248,5174,8336,1,2,1,3,2,246,5169,8333
10010310,9614,43,1289,2089,3546,2058,478,849,37079,6671,1262,6639,9582,810,910,63,104,126,389,5625,8646
10010311,1409,83,106,939,184,70,22,45,4375,1059,156,1003,1291,1,1,0,0,0,155,1002,1290
10020412,3302,660,709,947,699,264,13,83,9196,2082,160,2081,3301,20,24,1,2,2,139,2055,3279
10020413,8751,859,1696,3847,1972,343,25,77,25622,5160,747,5158,8749,8,8,7,8,14,732,5142,8727
10020414,863,60,301,247,225,14,0,112,2485,535,79,528,852,3,3,0,0,0,76,525,849
10020415,2774,61,459,765,1050,417,20,17,9696,1710,234,1707,2768,0,0,0,0,0,234,1707,2768
10020416,2820,55,421,830,1131,353,24,56,9876,1759,244,1758,2818,1,1,0,0,0,243,1757,2817
10020517,5001,123,473,1355,1642,1135,257,115,19034,3230,443,3229,5000,2,2,1,2,2,440,3226,4996
10020518,2540,361,483,1144,521,24,4,23,7010,1637,216,1637,2540,17,19,1,2,2,198,1616,2521
10020519,2934,209,197,712,1222,517,70,63,10695,1739,243,1686,2725,0,0,1,1,2,242,1685,2723
10020620,2025,43,167,601,993,204,13,29,7279,1175,217,1170,2018,45,53,0,0,0,172,1116,1973
10020621,3323,571,659,1344,655,89,3,19,9023,2043,233,2043,3323,1,2,0,0,0,232,2041,3322
10020622,4516,10,413,1051,1982,949,92,143,17357,2698,403,2698,4516,37,47,3,5,6,363,2646,4473
10020623,3610,437,902,1415,738,115,2,8,10033,2316,220,2316,3610,10,10,0,0,0,210,2306,3600
10030724,3886,414,222,595,1186,802,425,1842,15789,3403,2230,3232,3367,1847,2062,213,365,426,170,805,1094
10030725,3298,7,338,1235,1002,470,205,326,12302,2107,569,2102,3293,365,400,25,46,50,179,1656,2878
10030726,1283,4,48,335,328,325,158,644,5634,1196,853,1153,1238,749,808,51,87,102,53,258,387
10030727,3921,15,122,479,1054,1249,618,2945,18810,4155,3377,4133,3897,3090,3461,200,358,400,87,314,407
10040828,3516,83,255,768,916,787,468,1845,15149,3370,2309,3329,3459,1933,2174,203,352,406,173,803,1120
10040829,1745,9,214,429,470,358,184,634,7132,1551,975,1506,1682,750,837,92,156,184,133,513,748
10040830,3320,19,121,506,798,1022,572,2192,15705,3479,2822,3445,3278,2543,2848,218,387,436,61,210,299
10040931,4018,37,118,581,980,1280,678,2688,19092,4152,3321,4110,3975,2981,3330,220,371,440,120,409,554
10040932,1843,28,128,370,502,433,225,1227,8144,1803,1206,1757,1789,988,1128,106,194,212,112,435,589
10040933,6564,28,285,1034,1712,1918,974,4795,30777,6804,5293,6736,6479,4712,5345,396,687,792,185,705,975
11010102,1135,4,47,156,305,336,187,793,5381,1161,941,1151,1122,858,939,45,76,90,38,136,174
11010103,554,16,47,103,108,149,89,341,2471,566,411,548,532,358,430,23,36,46,30,82,128
11010204,4583,166,649,767,2224,757,15,38,16574,2917,224,2916,4582,0,0,0,0,0,224,2916,4582
11010205,3662,206,524,759,1561,566,40,49,12894,2253,162,2252,3661,0,0,0,0,0,162,2252,3661
11010206,3330,19,298,1064,1429,475,45,0,12168,2025,239,2024,3329,24,28,1,3,2,214,1993,3303
11010207,3726,0,391,923,1629,660,118,42,14117,2199,382,2199,3726,94,113,1,2,2,287,2084,3630
11010308,6254,173,1086,1650,2524,778,37,48,21551,3895,159,3889,6244,0,0,0,0,0,159,3889,6244
11010309,5029,69,1029,1108,1826,828,163,47,17920,3137,255,3133,5026,59,62,0,0,0,196,3071,4967
11010310,3081,25,591,594,1273,554,37,60,11133,1970,177,1969,3080,18,22,0,0,0,159,1947,3062
11020411,4109,147,407,837,1161,1009,345,1559,16790,3441,1823,3428,4094,1524,1712,92,155,184,207,1561,2386
11020412,3184,1,278,911,1228,696,33,288,12168,2207,303,2171,3148,78,92,4,7,8,221,2073,3062
11020513,1600,0,246,373,447,334,127,613,6444,1456,471,1423,1524,255,356,71,140,142,145,928,1127
11020514,5184,26,619,2447,1684,344,46,148,17485,3236,542,3145,5058,28,39,8,16,16,506,3090,5014
11020515,7922,460,1321,2583,2248,1080,177,388,26693,4997,419,4997,7922,30,33,0,0,0,389,4964,7892
11020516,1787,40,209,739,413,253,70,491,6503,1460,606,1457,1784,440,469,32,54,64,134,933,1280
11030617,3547,0,679,1350,1311,200,6,8,11696,1972,159,1966,3536,2,2,1,2,2,156,1961,3532
11030618,9230,242,1577,3142,3131,1097,27,104,31097,5534,349,5393,8947,1,0,1,2,2,347,5391,8944
11030619,6180,60,1621,1903,1720,741,131,29,20411,3593,176,3586,6173,0,0,0,0,0,176,3586,6173
11030720,2308,143,792,595,626,127,20,41,6812,1370,88,1304,2140,7,6,2,4,4,79,1294,2129
11030721,12689,251,2518,4599,3897,1086,291,418,42266,8327,1608,8045,12320,452,585,11,20,22,1145,7441,11846
11030824,5148,303,773,1011,1824,1045,186,53,18572,3310,117,3141,4783,3,4,1,2,2,113,3136,4778
11040925,1869,67,562,613,464,123,23,145,5784,1297,206,1270,1836,11,16,0,0,0,195,1253,1825
11040926,16275,335,2871,7013,4659,1223,135,295,52972,10130,1557,9977,16072,71,83,13,26,26,1473,9867,15975
11041022,2994,50,456,1631,649,177,22,64,9532,1885,216,1885,2993,19,22,1,2,2,196,1860,2972
11041023,3082,98,502,1073,925,441,42,7,10485,1931,160,1929,3081,33,28,0,0,0,127,1901,3048
11041027,1528,122,232,563,394,145,23,345,5059,952,143,945,1521,42,46,19,25,38,82,874,1441
11041128,14495,738,2073,4935,5192,1422,109,203,48424,8764,782,8587,14130,34,45,3,7,6,745,8536,14090
11051229,1741,6,189,735,372,196,113,1027,6762,1582,432,1538,1677,239,427,9,22,18,184,1090,1420
11051330,4960,478,667,1796,1488,401,90,337,16034,3312,630,3109,4236,119,158,34,63,68,477,2888,4049
11051331,4976,45,408,1435,1764,758,345,1788,19870,4070,1386,4023,4923,786,976,121,218,242,479,2829,3895
11051332,3024,22,168,768,965,602,299,1553,12879,2825,1163,2771,2961,798,1022,83,154,166,282,1594,1997
12103116,4717,263,932,1791,1309,329,75,134,14965,3031,545,2975,4632,28,32,17,21,34,500,2922,4570
12103117,5479,256,1116,2435,1313,261,50,368,17018,3375,608,3301,5370,62,79,9,18,18,537,3204,5290
12103218,6705,89,1444,2490,1934,585,115,356,22154,4351,935,4286,6625,243,240,31,51,62,661,3996,6320
12103219,4823,145,1127,1965,1149,319,78,300,15253,3024,591,2979,4766,100,96,3,5,6,488,2879,4660
12103220,2827,62,415,1095,1094,113,32,135,9445,1702,399,1696,2818,57,61,11,20,22,331,1614,2739
12214125,3300,47,341,835,911,565,353,1935,13756,2914,1694,2882,3262,1334,1548,139,250,278,221,1084,1650
12214126,4303,289,347,1735,1464,383,55,220,14509,2650,455,2649,4302,58,56,9,17,18,388,2577,4226
12214421,1501,74,215,681,425,92,8,46,4801,929,258,911,1483,74,85,2,3,4,182,824,1405
12214422,3932,279,707,1360,1176,371,28,91,12591,2442,296,2424,3910,16,16,8,11,16,272,2397,3878
12214423,3059,67,405,1025,1220,259,59,187,10668,2030,358,2014,3039,125,135,25,46,50,208,1832,2864
12214424,5470,150,798,2459,1614,332,68,384,18031,3477,722,3414,5385,120,126,9,21,18,593,3267,5247
12214527,5954,250,1385,2014,1496,586,143,624,19458,4393,689,4225,5721,151,210,39,84,78,499,3931,5492
12214528,33,1,1,6,11,7,2,38,150,35,21,34,32,17,20,2,4,4,2,10,11
12224229,2857,28,185,486,766,649,422,2503,13200,3038,1837,3013,2827,1476,1876,180,351,360,181,786,991
12224230,8015,53,475,1232,2120,1971,1223,7398,37770,8324,5804,8240,7930,4925,5824,558,991,1116,321,1425,1889
12231101,8177,110,817,1414,1978,1650,1112,8769,37589,8373,4545,8236,8009,3383,4396,520,1001,1040,642,2839,3586
12231102,7851,101,483,1202,1778,1647,1193,11679,38857,8880,4799,8818,7784,3766,5393,409,838,818,624,2588,3200
12301203,7424,384,1057,2391,2235,856,296,1624,26291,5176,1869,5140,7387,1051,1132,131,223,262,687,3786,6074
12301204,3047,66,401,740,724,588,328,1519,12411,2752,979,2731,3027,588,737,82,155,164,309,1839,2275
12301205,2511,72,230,642,630,444,236,2072,10686,2359,1093,2293,2446,706,939,158,298,316,229,1056,1424
12301206,2189,16,105,350,583,523,378,1851,10342,2257,1647,2240,2174,1442,1647,122,216,244,83,378,488
12302107,1283,6,78,279,344,297,173,857,5755,1235,730,1218,1266,601,692,67,122,134,62,405,531
12302108,6849,269,1280,1703,2209,1216,164,61,23899,4678,197,4488,6290,16,17,2,4,4,179,4467,6270
12302109,5103,7,1280,1109,1839,863,0,35,17600,3438,73,3362,4883,2,4,0,0,0,71,3358,4881
12302110,4275,1,628,1339,1247,998,52,74,15638,3123,190,3119,4270,47,54,6,12,12,137,3054,4211
12302211,1659,5,208,575,312,342,130,712,6596,1364,632,1322,1606,467,529,78,134,156,87,658,983
12302212,2636,0,610,597,830,514,49,282,9477,1896,238,1890,2629,126,158,8,17,16,104,1715,2487
12304313,3895,80,731,1697,874,330,113,568,13025,2602,848,2534,3811,334,378,59,98,118,455,2057,3359
12304314,5815,258,600,2294,1491,744,268,1252,20884,4000,1944,3979,5793,1186,1179,121,225,242,637,2575,4365
