id,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
04030828,5520,330,1146,1765,1273,614,257,1035,18656,4436,370,4282,5366,7,7,4,9,8,359,4266,5351
04030929,3327,80,519,954,941,448,226,1262,12602,3073,231,2943,3200,18,27,2,4,4,211,2912,3178
04030930,3374,117,488,905,897,504,295,1332,13018,3449,212,3128,3103,6,8,2,4,4,204,3116,3093
04030931,2020,50,308,680,510,248,109,949,7589,1925,98,1505,1634,1,5,3,4,6,94,1496,1627
04031032,8745,434,1582,3148,2027,946,384,1714,29898,6956,590,6794,8589,5,5,7,15,14,578,6775,8570
04041133,39,0,3,18,11,0,0,70,174,51,18,51,39,6,11,9,26,18,3,15,15
04041134,2754,230,424,593,603,403,241,2269,10999,2981,777,2895,2621,389,714,82,254,164,306,1927,2068
04041135,1555,32,127,401,376,240,141,2130,7169,2042,538,1901,1436,307,661,45,136,90,186,1104,1039
04041136,1760,81,179,431,422,287,148,1913,7656,2152,540,2097,1724,253,492,57,168,114,230,1437,1357
04041137,4756,224,642,1459,1559,559,196,933,17025,3616,607,3507,4668,97,156,20,46,40,490,3305,4531
04041238,3223,60,513,953,1072,374,137,925,11850,2729,402,2541,2974,78,143,14,33,28,310,2366,2868
04041239,46,3,7,11,23,1,1,0,153,28,7,25,41,3,3,0,0,0,4,22,38
04041240,849,24,71,140,236,160,82,1164,3986,1062,357,1045,818,220,416,37,117,74,100,512,524
04041241,3796,88,548,1241,1070,557,238,421,13821,2992,561,2973,3773,145,186,10,22,20,406,2765,3608
04041342,2520,36,843,851,547,145,75,171,7809,1612,170,1603,2512,1,1,0,0,0,169,1602,2511
04041343,2023,75,273,677,540,241,137,645,7484,1614,265,1582,1984,51,107,22,58,44,192,1416,1889
04041344,5864,94,1762,1903,1147,578,225,1205,19360,4499,615,4443,5781,87,128,10,30,20,518,4286,5674
04051445,3577,255,703,1257,956,237,103,557,11616,2424,313,2360,3488,38,72,6,13,12,269,2275,3438
04051446,6052,327,1029,1819,1526,769,379,1510,21575,5064,395,4916,5895,9,14,0,0,0,386,4902,5886
04051447,3184,196,690,1053,778,295,119,405,10441,2423,205,2309,2971,4,4,0,0,0,201,2305,2967
04051448,5310,396,1093,1651,1215,524,250,1382,17897,4199,327,3980,5083,9,8,2,4,4,316,3968,5070
04051549,2349,125,417,668,825,209,61,363,8037,1646,249,1619,2313,45,75,11,25,22,193,1519,2246
04051550,3054,138,562,1075,781,353,99,359,10329,2306,184,2115,2812,1,1,3,5,6,180,2108,2805
04051551,2358,85,574,705,631,259,81,199,7852,1703,158,1672,2329,0,0,1,2,2,157,1670,2327
04051652,5367,244,1085,1854,1241,526,256,1263,18369,4295,314,4151,5160,4,4,3,7,6,307,4140,5150
04051653,3929,188,899,1197,915,412,178,1072,13437,3080,230,3033,3829,3,3,3,5,6,224,3026,3820
04051654,1793,134,345,749,369,144,35,127,5604,1237,133,1224,1780,6,8,3,5,6,124,1211,1768
04051655,3724,208,606,1435,980,349,100,373,12363,2746,234,2679,3618,1,0,4,7,8,229,2672,3609
04051656,3914,139,639,1322,989,514,229,630,13913,3114,264,3023,3814,2,3,1,2,2,261,3018,3810
04061757,36,4,5,11,5,4,3,45,150,43,18,38,28,12,21,4,10,8,2,7,8
05010102,4589,226,1141,1698,1294,178,46,44,13988,2797,401,2792,4579,31,36,21,36,42,349,2719,4506
05010103,4181,69,382,1453,1243,533,257,1955,16326,3320,1454,3290,4144,912,1151,128,239,256,414,1901,2976
05010204,1367,116,289,258,379,159,111,412,4857,999,381,957,1301,334,374,11,22,22,36,561,945
05010205,813,3,60,142,196,183,128,895,3911,839,531,837,811,446,557,41,74,82,44,206,283
05010206,5219,131,901,2097,1269,533,179,849,17888,3814,894,3803,5204,618,713,59,102,118,217,2988,4468
05010207,5616,80,836,1711,2004,879,93,103,19957,3707,465,3693,5603,113,122,0,0,0,352,3571,5490
05010208,4413,13,378,2295,1437,242,36,96,14924,2641,549,2638,4410,1,1,5,9,10,543,2629,4399
05010209,2999,51,252,935,835,477,254,1527,12136,2528,1372,2494,2956,1051,1207,116,201,232,205,1086,1673
05010310,2241,136,315,1071,574,102,31,110,7081,1392,244,1362,2203,11,12,5,6,10,228,1343,2182
05010311,2307,82,780,737,475,204,17,86,6961,1601,217,1572,2261,70,94,4,8,8,143,1470,2183
05010312,3502,235,817,1344,814,242,40,78,10685,2283,277,2139,3296,4,4,3,5,6,270,2130,3286
05010313,3460,143,684,1314,932,292,58,291,11280,2379,340,2287,3344,12,12,7,12,14,321,2263,3318
05010314,6719,203,897,3093,1919,444,84,657,22333,4311,802,4116,6479,43,49,23,39,46,736,4028,6390
05010339,255,10,97,57,67,17,6,7,771,180,28,166,240,7,7,0,0,0,21,159,233
05020415,1503,4,42,188,364,459,274,1357,7404,1627,1323,1616,1492,1220,1390,78,140,156,25,86,116
05020416,998,1,69,249,643,24,9,25,3657,599,490,597,997,299,200,39,53,78,152,345,620
05020417,2699,61,279,456,687,611,357,1935,11867,2502,1596,2467,2650,1302,1508,165,292,330,129,666,1018
05020418,2062,170,205,792,493,174,181,351,7235,1479,470,1471,2052,296,362,21,38,42,153,1070,1714
05020419,3913,135,598,1658,1118,367,21,130,12868,2587,435,2586,3911,191,201,33,51,66,211,2334,3654
05020420,415,6,42,90,133,78,32,272,1746,364,184,359,409,128,161,14,26,28,42,172,253
05020521,1259,1,40,346,350,290,136,754,5539,1242,711,1235,1251,564,714,72,115,144,75,407,543
05020522,3440,0,678,969,1243,453,43,400,12158,2343,367,2335,3431,185,225,28,59,56,154,2051,3190
05020523,5436,21,983,1728,1955,628,74,410,18985,3835,488,3818,5419,220,246,19,36,38,249,3536,5161
05020524,3346,37,481,818,1018,432,302,2055,13552,2885,1366,2865,3320,1029,1283,122,224,244,215,1358,2047
05020625,4155,84,819,1512,1334,326,47,269,13775,2831,391,2801,4116,26,35,3,4,6,362,2762,4084
05020626,10305,212,1505,4657,2845,844,163,606,34377,6842,1144,6648,9969,68,76,11,19,22,1065,6553,9879
05020627,2146,16,420,876,575,191,48,148,7175,1505,275,1496,2137,104,129,12,22,24,159,1345,2009
05020628,1162,0,133,538,397,72,9,108,3990,779,114,777,1160,25,35,5,9,10,84,734,1125
05020629,2578,99,387,616,663,393,198,1802,10328,2449,949,2417,2544,660,864,97,209,194,192,1344,1690
05030730,1300,2,28,257,545,314,116,299,5574,1117,632,1107,1287,572,609,6,10,12,54,488,703
05030731,6468,203,1002,2802,1989,388,67,129,21040,3952,793,3895,6353,107,118,26,45,52,660,3731,6194
05030832,6098,330,912,2689,1245,688,165,525,20156,4198,775,4137,6012,206,223,8,14,16,561,3900,5790
05030833,235,8,134,71,15,4,2,7,588,156,32,151,229,5,5,1,1,2,26,145,222
05040934,1519,29,126,234,307,345,245,1856,7262,1724,1132,1689,1476,993,1275,72,148,144,67,266,339
05040935,202,0,70,14,37,59,14,66,775,149,123,146,200,117,113,0,0,0,6,32,83
05040936,4160,29,190,386,902,1408,703,4264,20697,4823,3303,4779,4104,2977,3818,181,358,362,145,603,765
05040937,1017,4,25,121,321,315,111,996,4938,1107,817,1083,994,726,838,53,122,106,38,123,162
05040938,1588,4,25,126,368,459,359,1963,8316,1838,1212,1825,1571,1063,1389,73,144,146,76,293,362
06010102,4914,289,819,1603,1374,538,191,790,16858,3769,407,3579,4676,6,6,5,6,10,396,3566,4660
06010103,3342,72,500,1277,947,443,77,202,11570,2524,286,2491,3304,3,2,2,2,4,281,2487,3297
06010204,3818,428,663,1430,828,277,118,567,12016,2577,580,2555,3791,142,210,8,16,16,430,2329,3633
06010205,5415,234,1098,1894,1340,509,185,1226,18353,4085,728,4038,5363,203,301,34,67,68,491,3670,5092
06010206,4425,209,833,1645,1031,507,119,627,14810,3109,471,3090,4397,52,78,11,29,22,408,2982,4323
06010207,4448,147,698,1671,1324,410,119,598,15214,3226,496,3195,4400,31,54,16,34,32,449,3107,4337
06010208,3774,145,896,1215,879,423,134,650,12667,2765,362,2727,3716,17,29,13,27,26,332,2671,3673
06010209,5208,138,1039,1886,1613,422,78,247,17151,3599,475,3495,5104,5,3,0,0,0,470,3492,5099
06010210,2710,76,369,1122,769,269,82,167,9260,1878,263,1872,2702,1,1,1,2,2,261,1869,2699
06020301,2686,29,512,814,784,297,134,968,9888,2086,704,2080,2680,437,544,43,88,86,224,1447,2157
06020302,2791,69,374,953,747,354,141,1281,10561,2339,693,2305,2756,290,443,68,146,136,335,1715,2330
06020303,4302,174,941,1611,1303,234,22,138,13541,2740,526,2711,4264,36,40,8,11,16,482,2660,4212
06020304,4163,319,702,1586,1057,338,101,476,13481,2763,593,2724,4114,125,175,25,48,50,443,2501,3939
06020305,6095,713,913,1767,1861,577,157,834,19945,4028,886,3895,5619,378,523,16,33,32,492,3339,5209
06020306,3273,78,514,772,729,550,329,2412,13474,2926,1727,2893,3232,1350,1590,90,172,180,287,1130,1702
06020407,2465,105,678,483,903,286,6,35,8023,1585,108,1583,2463,9,11,3,6,6,96,1566,2448
06020408,3832,31,699,1345,1021,385,189,1255,13862,2808,970,2776,3796,566,696,62,121,124,342,1959,3106
06020409,4523,461,628,1349,1140,569,165,1764,15923,3598,925,3493,4318,377,559,68,173,136,480,2761,3805
06020410,3504,39,362,862,1032,596,292,2622,14831,3308,1203,3216,3399,680,960,152,311,304,371,1945,2415
06020411,3963,50,251,993,1129,809,396,2651,17119,3675,1793,3643,3935,1356,1656,153,286,306,284,1702,2273
06030501,2659,29,170,739,665,497,298,2062,11581,2524,1304,2494,2628,995,1228,76,148,152,233,1118,1481
06030502,3323,116,845,1154,842,287,39,339,10644,2114,566,2108,3316,184,222,25,41,50,357,1845,3082
06030503,6352,108,773,1803,2060,985,391,1870,24444,5162,988,5018,6195,208,318,68,147,136,712,4553,5851
06030504,5293,78,529,1198,1354,878,604,5236,23396,5264,2406,5223,5252,1646,2339,236,506,472,524,2378,3134
06030605,3755,255,579,948,1079,429,233,1871,13987,3138,653,3062,3624,208,343,41,108,82,404,2611,3334
06030606,2682,226,410,970,661,245,101,532,8963,1968,398,1936,2645,149,205,18,48,36,231,1683,2460
06030607,1448,254,78,228,447,263,139,307,5338,1073,341,974,1132,210,236,25,55,50,106,683,872
06030608,5491,223,429,821,1360,1279,780,4768,24827,5736,2962,5717,5475,2402,3285,191,365,382,369,2066,2691
06030609,6411,389,772,1934,1731,894,364,2653,23966,5381,1252,5283,6288,380,587,101,253,202,771,4443,5706
06030610,4105,67,385,1173,1000,669,328,4062,17731,4175,1242,4058,3995,599,1011,164,400,328,479,2648,3068
06040701,4918,192,506,966,1118,896,558,5817,22219,5448,2391,5268,4599,1827,2846,192,427,384,372,1994,2388
06040702,2207,14,154,187,744,546,351,1608,10303,2354,839,2346,2199,591,785,33,66,66,215,1495,1542
06040703,5494,605,772,887,1162,790,511,6335,22809,5553,2015,5271,4723,1309,2152,189,511,378,517,2609,3036
06040804,3771,54,262,662,900,736,533,5445,18487,4409,1781,4349,3722,1229,1994,159,392,318,393,1963,2175
06040805,2666,100,342,574,553,482,253,3040,11686,2722,1034,2638,2563,633,979,86,218,172,315,1441,1758
06040806,3803,35,558,1262,534,528,558,2590,15651,3202,1917,3197,3792,1418,1713,34,68,68,465,1416,2306
06040807,2999,88,322,891,690,375,268,2975,12623,2908,943,2595,2634,550,915,86,197,172,307,1483,1912
06040808,1985,124,111,352,646,481,194,613,8168,1962,336,1909,1866,132,245,5,18,10,199,1647,1724
06040809,2116,111,138,341,436,306,286,4232,10632,2701,940,2633,1981,656,1270,100,245,200,184,1118,1125
06040810,3493,205,337,631,736,580,319,6262,16792,4649,1393,4529,3242,938,2108,135,410,270,320,2010,2034
07010102,8618,543,1954,2784,1985,953,264,1052,28144,6219,510,5954,8137,9,13,1,1,2,500,5941,8126
07010103,5929,446,1175,1944,1461,596,193,947,19557,4412,383,4377,5895,4,3,2,4,4,377,4370,5887
07010104,7134,353,1823,2399,1836,553,121,378,22409,4875,495,4763,7003,7,6,4,5,8,484,4752,6988
07020201,6345,293,1196,2136,1648,625,269,1333,21757,4815,450,4773,6303,2,3,1,0,2,447,4770,6299
07020202,5606,516,1051,2029,1422,381,138,532,17658,3964,380,3816,5390,2,1,1,1,2,377,3814,5386
07020203,9514,367,2385,3259,2233,863,304,773,30758,7191,611,6987,9250,5,5,2,3,4,604,6980,9241
07020204,6642,325,1361,2518,1645,556,179,476,21511,4831,470,4664,6426,3,3,4,7,8,463,4655,6415
07030301,13128,330,1661,4273,3729,1955,800,2900,48862,11077,1133,10867,12904,27,42,21,55,42,1085,10770,12835
07030302,5035,206,791,1313,1448,796,328,1253,18720,4059,495,4006,4971,8,8,11,26,22,476,3972,4941
07030303,6204,115,985,2049,1947,825,205,573,21948,4518,522,4491,6174,8,10,4,8,8,510,4474,6158
