id,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
07030303,6208,114,984,2051,1948,827,205,580,21972,4528,523,4501,6178,8,10,5,10,10,510,4481,6160
07040401,8928,693,2214,2498,1830,887,382,3348,30010,6756,1626,6650,8782,882,1175,45,85,90,699,5390,7810
07040402,1752,57,311,718,469,169,25,23,5727,1126,253,1126,1752,78,87,3,5,6,172,1034,1668
07040403,13349,460,2302,5688,3631,977,170,1004,43561,8946,1311,8717,13085,11,13,11,18,22,1289,8686,13052
07040404,2902,118,249,939,1081,351,84,610,10626,2014,583,1994,2882,265,328,16,29,32,302,1637,2585
07040405,5890,449,1497,2162,1233,422,98,213,17772,3845,504,3748,5727,9,10,5,6,10,490,3732,5708
07040406,2231,108,1106,743,194,43,19,131,5785,1239,296,1218,2188,29,34,2,5,4,265,1178,2155
07050501,9171,259,1844,3659,2696,572,95,380,29518,5976,886,5871,9013,19,25,17,27,34,850,5819,8960
07050502,4096,115,896,1496,1007,367,123,698,13694,2829,600,2724,3861,248,293,11,21,22,341,2411,3591
07050503,5272,135,980,2033,1688,360,55,155,17231,3365,756,3322,5212,180,179,6,13,12,570,3129,5020
07050504,3019,244,887,774,478,362,177,777,9901,2175,744,2159,3000,383,446,48,88,96,313,1626,2521
07050505,4794,90,528,1169,1634,763,344,2093,19161,4127,1766,4097,4754,1197,1515,202,343,404,367,2239,3153
07050506,1033,10,54,200,268,242,152,860,4772,1081,645,1071,1022,524,659,61,122,122,60,289,376
07060601,4626,234,669,1667,1187,554,187,973,16186,3302,966,3251,4508,491,520,44,76,88,431,2655,3929
07060602,2357,74,257,559,670,436,215,1169,9584,2086,1025,2063,2322,722,882,87,162,174,216,1018,1426
07060603,1311,1,139,416,445,205,60,334,5026,1053,346,1045,1302,234,280,28,48,56,84,717,1012
07060604,7357,244,1331,2362,2381,776,175,685,25131,5263,883,5225,7300,569,602,11,19,22,303,4604,6709
07070701,5114,77,398,1523,1317,886,485,3365,21415,4620,2428,4584,5074,1799,2240,216,422,432,413,1922,2843
07070702,5204,123,710,1353,1219,990,456,2728,20892,4538,2346,4509,5171,1771,2126,172,331,344,403,2052,3056
07070703,4680,651,854,1316,1125,491,163,626,14866,3528,903,3402,4408,568,748,39,78,78,296,2576,3762
07070704,4019,318,912,1124,980,455,153,608,13235,3018,716,2957,3942,469,552,40,71,80,207,2334,3393
07070705,3284,36,196,692,793,680,500,3050,15126,3332,1892,3304,3253,1502,1925,172,318,344,218,1060,1407
07070706,1767,3,152,613,452,248,171,1032,7252,1575,706,1558,1749,487,618,92,188,184,127,752,1078
07070707,1475,6,70,303,431,285,200,1418,6822,1508,979,1446,1379,809,1001,86,152,172,84,293,398
08010116,2029,428,455,696,330,87,25,66,5397,1239,110,1184,1950,2,3,3,5,6,105,1176,1942
08010117,8923,505,2856,3640,1380,433,79,229,25525,5406,570,5332,8830,3,2,0,0,0,567,5330,8827
08010118,6278,526,1690,2548,1134,262,85,255,18161,4039,404,4018,6249,7,6,3,5,6,394,4008,6236
08010211,4990,193,1355,2085,949,307,78,181,15138,3377,317,3225,4737,2,2,3,4,6,312,3219,4729
08010212,3428,448,1150,1189,475,127,26,121,9127,2330,205,2277,3354,5,8,1,2,2,199,2267,3347
08010213,6389,336,1991,2365,1238,352,86,168,18809,4076,471,4012,6298,1,1,0,0,0,470,4011,6297
08010214,4023,342,801,1667,914,213,60,195,12221,2593,381,2486,3869,23,23,2,6,4,356,2458,3842
08010301,14994,987,4144,5896,2795,895,190,690,44448,9922,1014,9755,14785,8,6,4,5,8,1002,9743,14769
08010302,2315,21,534,973,632,139,14,15,7330,1413,171,1407,2300,0,0,0,0,0,171,1407,2300
08010303,4180,275,1003,1671,849,296,63,189,12737,2765,284,2682,4063,10,8,1,1,2,273,2673,4051
08010404,11655,565,2953,4616,2517,741,198,516,35796,7916,860,7717,11387,31,35,10,21,20,819,7662,11336
08010405,4608,148,972,1874,1143,415,44,95,14720,3012,343,3011,4607,2,1,1,2,2,340,3008,4603
08010406,3468,95,923,1552,682,190,20,52,10447,2077,235,2008,3355,4,5,1,1,2,230,2002,3349
08010407,473,37,121,204,82,26,3,0,1367,279,20,275,469,0,0,0,0,0,20,275,469
08010508,2400,153,319,286,646,822,163,83,9404,1501,166,1468,2262,41,46,5,8,10,120,1414,2211
08010509,3960,387,1207,1095,951,284,33,22,11530,2491,510,2384,3733,184,180,14,20,28,312,2183,3521
08010510,174,41,47,48,20,7,7,35,471,124,21,93,146,2,1,4,9,8,15,83,136
08020619,5695,433,1404,2188,1160,396,80,319,17224,3499,689,3362,5420,158,147,16,29,32,515,3187,5230
08020620,4872,250,1063,2123,1170,196,41,231,14882,3065,500,3015,4722,40,48,14,26,28,446,2941,4654
08020621,997,3,30,144,255,264,178,965,4868,1079,756,1074,991,663,803,49,91,98,44,180,230
08020622,7884,205,2226,3152,1366,530,345,462,24759,5048,2066,5001,7803,1184,1121,67,90,134,815,3790,6485
08020623,593,3,197,163,138,55,30,54,1947,435,219,422,577,155,126,3,10,6,61,287,416
08020624,640,0,4,245,154,181,33,191,2653,552,324,548,638,270,332,9,16,18,45,199,350
08020625,1908,161,607,283,335,272,159,694,6572,1337,788,1326,1895,713,770,24,45,48,51,511,1134
08020726,4276,147,648,1310,1276,529,199,1284,15600,3352,1662,3327,4247,1217,1307,77,137,154,368,1882,2876
08020727,5811,127,844,1492,1809,1064,333,1100,21945,4458,1439,4349,5594,928,1058,61,119,122,450,3172,4544
08020728,4645,416,1129,942,1368,481,160,1170,15507,3248,1093,3229,4615,833,948,58,106,116,202,2175,3666
08030829,6336,337,1455,1907,2091,481,34,247,20188,4274,398,4273,6335,83,111,3,6,6,312,4157,6246
08030830,4256,488,1095,1710,781,149,26,66,11899,2815,194,2814,4255,8,10,2,4,4,184,2800,4243
08030831,8696,185,1628,2943,2857,1003,65,122,29225,6050,294,6003,8615,47,48,0,0,0,247,5954,8568
08040932,1504,2,337,265,628,223,48,7,5393,1047,85,956,1321,2,3,0,0,0,83,953,1319
08040933,2122,76,219,668,665,270,132,721,8041,1687,662,1666,2096,423,521,63,125,126,176,1020,1547
08040934,1248,23,140,314,343,200,123,824,5179,1137,591,1132,1241,450,559,59,116,118,82,457,673
08041035,3554,77,205,571,906,907,518,2986,16453,3697,2597,3617,3468,2182,2609,269,488,538,146,520,748
08041036,3059,9,138,576,810,797,424,2369,14151,3030,2161,2989,3007,1866,2109,181,334,362,114,545,779
08041037,5098,125,744,1349,1487,795,369,1829,19626,4115,1976,4071,5050,1420,1619,192,343,384,364,2109,3246
08041038,3239,11,375,623,753,762,431,2232,14270,3151,2043,3141,3227,1745,2055,192,366,384,106,720,1098
08041039,1720,6,154,1055,296,131,65,93,5801,1239,327,1231,1710,165,183,2,6,4,160,1042,1541
08041040,3523,36,336,848,1027,765,362,1165,14522,3068,1434,3052,3506,1116,1205,97,179,194,221,1669,2196
09010102,26,0,3,14,2,4,0,22,98,24,7,23,24,3,3,1,3,2,3,17,19
09010201,2227,18,362,576,818,331,88,252,8177,1738,228,1671,2159,0,0,2,4,4,226,1667,2155
09010202,5010,218,1680,2050,797,234,24,58,14288,2556,530,2402,4572,58,59,2,3,4,470,2340,4510
09010301,9417,232,2161,3355,2742,816,77,262,30391,5867,1078,5830,9365,65,87,9,16,18,1004,5727,9282
09010302,1142,1,37,150,312,345,195,788,5456,1221,1024,1214,1136,950,1056,58,108,116,16,50,70
09010401,4931,273,583,1949,1621,327,118,462,16575,3224,1106,3155,4765,618,636,36,59,72,452,2460,4075
09010402,6513,383,1363,2254,1464,615,265,1305,21697,4793,1532,4714,6418,852,1085,69,128,138,611,3501,5428
09020501,4154,453,1189,1623,640,166,37,349,11661,2595,463,2538,4035,174,164,4,8,8,285,2366,3853
09020502,9253,806,1218,4045,2623,463,67,270,28856,5761,936,5593,8846,65,65,9,19,18,862,5509,8763
09020601,5554,771,1181,1949,1215,398,29,89,16093,3501,452,3425,5467,8,14,0,0,0,444,3410,5459
09020602,1973,92,201,791,572,213,71,248,6894,1317,631,1275,1855,474,433,12,19,24,145,822,1357
09020701,1557,450,396,437,202,47,1,304,3906,1026,130,1000,1485,34,26,1,2,2,95,972,1449
09020702,9924,488,2209,3669,2382,861,197,955,31883,6546,2052,6427,9798,1013,979,64,105,128,975,5343,8657
09020801,1784,19,176,669,717,124,48,235,6389,1206,286,1200,1779,101,124,20,32,40,165,1043,1638
09020802,4526,189,776,1504,1560,414,22,494,15189,2939,536,2890,4439,99,117,17,39,34,420,2734,4306
09030901,6703,245,597,1431,1781,1524,748,2919,27883,6112,3901,5997,6461,3312,3705,213,378,426,376,1914,2723
09030902,2807,63,658,645,983,414,43,9,9583,1780,140,1727,2704,0,0,0,0,0,140,1727,2704
09030903,3609,37,844,1391,547,425,269,758,12583,2957,1361,2946,3574,1028,1130,39,72,78,294,1744,2468
09031001,6463,264,474,1465,1561,1529,812,2809,27177,5675,4097,5530,6178,3428,3643,302,513,604,367,1373,2146
09031101,3955,165,676,1072,1209,532,167,1077,14308,3122,1032,3086,3914,595,719,68,137,136,369,2230,3183
09031201,905,7,44,185,224,211,145,721,4192,973,676,967,897,580,692,53,101,106,43,174,211
09031202,1233,8,102,212,315,280,180,1093,5681,1324,923,1300,1193,796,964,84,159,168,43,177,229
09041301,8201,118,779,2387,3108,1192,454,1274,31227,5870,2252,5847,8171,1647,1778,92,158,184,513,3911,6340
09041302,957,0,38,247,333,166,93,651,4188,1007,399,1005,954,247,358,55,108,110,97,539,597
09041401,3000,336,606,1102,737,145,60,122,9009,2029,154,1923,2692,50,61,5,12,10,99,1851,2632
09041402,747,2,79,138,234,212,49,248,3112,622,352,620,745,295,298,11,22,22,46,300,428
09041501,4232,154,660,1523,1323,472,71,231,14352,2864,494,2809,4159,72,96,27,55,54,395,2657,4033
09041601,3275,10,185,684,964,764,457,1675,14525,3278,2595,3254,3246,2330,2527,162,291,324,103,435,592
09051701,2419,289,130,644,993,230,84,380,8487,1605,475,1528,2124,165,212,35,71,70,275,1245,1889
09051702,8008,108,699,2562,3076,1079,300,1466,30157,6102,1834,5948,7809,731,843,184,363,368,919,4741,6710
09051801,4904,30,519,980,1272,1026,640,3434,21500,4953,3285,4859,4751,2742,3211,322,618,644,221,1030,1365
09051901,6905,318,1268,2588,2043,560,102,218,22420,4918,784,4831,6778,102,123,17,31,34,665,4677,6642
09052001,7547,103,599,2065,2867,1158,458,2360,29862,5686,2626,5598,7410,1729,1981,177,305,354,720,3312,5327
10010102,9957,380,2011,2031,3817,1379,325,117,34725,6127,487,6036,9584,1,2,1,1,2,485,6033,9581
10010203,414,407,2,2,0,1,1,7,435,145,1,1,1,1,1,0,0,0,0,0,0
10010204,5733,55,736,1202,2055,1288,369,209,22216,3738,273,3727,5719,0,0,1,2,2,272,3725,5717
10010205,4772,166,941,1221,1712,628,100,32,16331,2886,245,2884,4769,0,0,0,0,0,245,2884,4769
10010206,10161,623,1486,2820,2670,1784,735,318,36383,6284,489,4966,7887,178,201,13,27,26,298,4738,7683
10010207,5792,10,1055,1269,2275,964,219,0,21161,3742,108,2131,3430,0,0,1,2,2,107,2130,3428
10010308,1027,5,93,214,230,273,132,608,4518,946,575,865,920,487,585,47,76,94,41,204,339
10010309,8579,109,1195,2706,2502,1572,422,520,31537,5338,252,5269,8462,1,2,1,3,2,250,5264,8459
10010310,10090,250,1420,2148,3587,2075,488,928,38113,6930,1305,6846,9862,845,958,68,113,136,392,5775,8881
10010311,1759,83,213,1109,249,76,24,45,5401,1331,185,1274,1641,1,1,0,0,0,184,1273,1640
10020412,3519,660,816,1039,714,265,13,99,9767,2232,173,2231,3518,23,29,1,2,2,149,2200,3493
10020413,9166,885,1854,3985,2044,359,25,130,26799,5438,766,5436,9164,12,16,4,4,8,750,5417,9144
10020414,863,60,301,247,225,14,0,112,2485,535,79,528,852,3,3,0,0,0,76,525,849
10020415,3216,249,586,862,1079,418,20,17,10550,1939,244,1931,3201,0,0,0,0,0,244,1931,3201
10020416,2985,111,451,874,1156,363,24,56,10274,1862,251,1861,2983,1,1,0,0,0,250,1861,2982
10020517,5852,299,797,1584,1757,1142,257,115,21040,3696,468,3657,5707,2,2,1,2,2,465,3654,5703
10020518,2540,360,484,1144,521,24,4,23,7011,1637,216,1637,2540,17,19,1,2,2,198,1616,2521
10020519,3004,209,197,712,1222,587,70,63,11045,1820,313,1767,2795,70,80,1,1,2,242,1685,2723
10020620,2081,57,205,605,993,204,13,29,7381,1203,221,1198,2074,45,53,0,0,0,176,1145,2029
10020621,3323,571,659,1344,655,89,3,19,9023,2043,233,2043,3323,1,2,0,0,0,232,2041,3322
10020622,4850,153,558,1073,2006,949,92,143,17952,2885,415,2885,4850,37,47,3,5,6,375,2833,4807
10020623,3624,437,902,1415,738,129,2,8,10103,2330,234,2330,3624,24,24,0,0,0,210,2306,3600
10030724,3985,414,230,613,1208,816,450,1937,16262,3525,2306,3354,3467,1912,2153,217,373,434,177,828,1121
10030725,3854,79,479,1484,1081,477,210,349,13807,2508,609,2500,3848,377,421,25,46,50,207,2033,3421
10030726,1957,113,137,534,553,352,174,729,7734,1666,927,1623,1912,774,847,53,93,106,100,683,1032
10030727,4401,33,245,567,1183,1289,668,3210,20619,4635,3631,4605,4361,3321,3767,206,372,412,104,466,628
10040828,3698,92,262,788,947,851,503,1981,16022,3591,2439,3549,3633,2051,2343,208,362,416,180,844,1166
10040829,1990,166,236,443,501,367,187,709,7637,1682,1027,1606,1779,793,897,94,159,188,140,550,798
10040830,3511,12,129,520,832,1088,617,2453,16753,3735,2984,3698,3467,2683,3050,236,425,472,65,223,312
10040931,4358,39,158,625,1025,1374,760,2955,20715,4566,3576,4525,4315,3215,3664,226,381,452,135,480,648
10040932,2077,44,214,413,517,468,252,1335,8966,2015,1309,1970,2023,1072,1243,106,195,212,131,531,739
10040933,7073,35,306,1061,1784,2135,1091,5180,33367,7452,5733,7381,6985,5126,5915,409,710,818,198,757,1041
11010102,1184,4,47,153,317,363,195,833,5643,1226,989,1216,1171,906,1003,45,76,90,38,137,175
11010103,1140,137,141,228,132,362,96,355,4372,1061,676,1042,1117,603,723,24,38,48,49,281,466
11010204,4584,166,649,767,2224,757,15,46,16582,2919,224,2916,4582,0,0,0,0,0,224,2916,4582
11010205,3746,206,524,843,1561,566,40,49,13146,2317,162,2252,3661,0,0,0,0,0,162,2252,3661
11010206,3331,19,298,1064,1429,475,45,7,12175,2026,239,2025,3330,24,28,1,3,2,214,1995,3304
11010207,3787,0,391,931,1658,661,141,42,14400,2242,385,2202,3729,97,115,1,2,2,287,2084,3630
11010308,6254,173,1086,1650,2524,778,37,48,21551,3895,159,3889,6244,0,0,0,0,0,159,3889,6244
11010309,5029,69,1029,1108,1826,828,163,47,17920,3137,255,3134,5026,59,62,0,0,0,196,3071,4967
11010310,3652,316,784,651,1289,556,41,116,12135,2204,184,2151,3389,18,22,0,0,0,166,2129,3371
11020411,4552,202,574,893,1192,1057,417,1672,18256,3816,1963,3803,4537,1649,1896,98,167,196,216,1740,2692
11020412,3358,5,373,960,1254,694,33,304,12619,2326,310,2290,3321,79,93,4,7,8,227,2189,3234
11020513,1622,1,252,375,450,333,132,680,6567,1503,481,1470,1546,262,378,70,141,140,149,952,1144
11020514,5828,136,850,2610,1795,372,45,162,19138,3703,594,3613,5703,33,46,7,14,14,554,3553,5656
11020515,8563,624,1497,2808,2316,1088,177,388,28196,5352,447,5305,8395,30,33,0,0,0,417,5273,8365
11020516,1946,55,217,752,443,330,78,554,7189,1625,722,1622,1943,549,601,32,55,64,141,966,1330
11030617,3547,0,679,1350,1311,200,6,8,11696,1972,159,1966,3536,2,2,1,2,2,156,1961,3532
11030618,10179,1174,1577,3155,3131,1097,27,146,32110,5738,351,5411,8952,1,0,2,9,4,348,5402,8947
11030619,6401,60,1695,1954,1787,764,133,73,21151,3748,182,3733,6391,0,0,0,0,0,182,3733,6391
11030720,3225,401,1122,764,724,189,20,41,8939,1940,153,1874,3057,34,46,2,4,4,117,1824,3019
11030721,13395,518,2663,4740,3960,1168,293,461,43963,8816,1709,8482,12859,527,682,12,22,24,1170,7778,12308
11030824,5149,303,774,1011,1824,1045,186,53,18574,3311,117,3141,4783,3,4,1,2,2,113,3136,4778
11040925,2135,85,569,692,570,168,31,166,6771,1559,241,1532,2102,11,16,1,4,2,229,1512,2089
11040926,17758,705,3343,7398,4871,1250,148,325,56532,11032,1637,10863,17460,81,98,13,26,26,1543,10738,17353
11041022,3385,107,569,1742,755,181,22,64,10592,2158,228,2157,3384,19,22,1,2,2,208,2133,3363
11041023,3383,98,503,1166,1043,455,117,7,11758,2199,250,2197,3382,111,141,0,0,0,139,2056,3271
11041027,1758,142,361,623,415,145,23,345,5601,1077,150,1070,1751,42,46,19,25,38,89,999,1671
11041128,15889,1096,2654,5184,5383,1435,109,225,51542,9483,805,9306,15524,34,45,3,7,6,768,9255,15484
11051229,1866,41,293,626,423,228,123,1042,7117,1684,434,1640,1801,240,428,9,22,18,185,1190,1543
11051330,5375,513,793,1903,1613,416,93,366,17264,3647,668,3443,4651,131,172,34,63,68,503,3208,4452
11051331,5418,46,442,1509,1873,879,399,2139,21877,4553,1597,4506,5365,969,1244,126,235,252,502,3028,4144
11051332,3466,121,300,893,1021,610,311,1628,14028,3138,1193,3055,3283,800,1030,84,160,168,309,1865,2315
12103116,4790,305,952,1791,1317,330,76,141,15097,3061,547,3007,4707,28,32,17,22,34,502,2954,4645
12103117,5636,292,1197,2414,1374,260,50,376,17400,3491,618,3411,5502,62,80,10,20,20,546,3311,5420
12103218,7173,401,1489,2553,1973,594,114,364,22948,4538,943,4403,6766,245,242,31,51,62,667,4109,6459
12103219,4833,149,1131,1967,1148,319,78,313,15280,3032,591,2985,4770,100,96,3,5,6,488,2884,4664
12103220,2827,62,415,1095,1094,113,32,140,9450,1702,399,1696,2818,57,62,11,20,22,331,1614,2739
12214125,3511,53,376,872,974,582,392,2042,14621,3120,1743,3082,3468,1362,1613,148,269,296,233,1200,1810
12214126,4409,393,348,1735,1464,384,55,220,14620,2683,456,2651,4304,58,56,10,18,20,388,2577,4226
12214421,1504,74,216,683,425,91,9,46,4810,933,258,912,1483,74,85,2,3,4,182,824,1405
12214422,3965,284,723,1366,1181,368,29,115,12681,2466,296,2448,3943,16,16,6,9,12,274,2424,3915
12214423,3099,77,414,1041,1224,259,59,194,10767,2058,360,2042,3079,124,137,25,47,50,211,1858,2905
12214424,5970,602,831,2472,1614,332,70,384,18600,3623,722,3428,5406,119,125,9,21,18,594,3282,5269
12214527,6181,253,1421,2072,1546,644,164,635,20334,4645,749,4476,5948,194,292,41,88,82,514,4097,5672
12214528,34,1,1,6,11,8,2,38,155,36,22,35,33,18,21,2,4,4,2,10,11
12224229,2903,29,186,490,774,651,436,2634,13472,3105,1872,3081,2873,1500,1922,189,368,378,183,790,995
12224230,8298,92,527,1253,2157,2018,1271,7730,38979,8655,5931,8568,8210,5027,6008,566,1012,1132,338,1548,2051
12231101,8271,108,836,1422,1987,1656,1140,8998,38112,8536,4606,8397,8102,3437,4512,516,1001,1032,653,2884,3633
12231102,7915,102,490,1208,1777,1648,1204,12029,39307,9021,4850,8958,7847,3810,5510,415,850,830,625,2599,3207
12301203,7784,619,1106,2450,2238,861,300,1665,26903,5326,1889,5250,7545,1062,1154,133,226,266,694,3870,6217
12301204,3186,77,453,793,744,589,330,1523,12786,2855,994,2835,3168,590,739,81,157,162,323,1939,2416
12301205,2608,102,241,666,652,443,244,2102,10971,2432,1113,2363,2527,716,961,160,302,320,237,1100,1491
12301206,2281,16,106,348,610,542,407,1990,10854,2395,1727,2377,2265,1513,1766,129,227,258,85,383,494
12302107,1295,6,77,280,347,300,174,897,5829,1257,738,1240,1278,606,707,69,125,138,63,408,534
12302108,6825,52,1423,1701,2235,1241,165,61,24197,4728,201,4563,6432,18,20,2,4,4,181,4538,6410
12302109,5103,7,1280,1109,1839,863,0,35,17600,3438,73,3362,4883,2,4,0,0,0,71,3358,4881
12302110,4332,14,643,1353,1261,999,52,74,15784,3159,191,3155,4327,47,54,6,12,12,138,3089,4268
12302211,1672,6,209,578,312,342,134,753,6673,1383,640,1340,1617,472,542,81,140,162,87,658,983
12302212,2633,0,610,596,829,514,49,273,9461,1893,238,1892,2630,125,157,9,20,18,104,1715,2487
12304313,3949,96,742,1704,885,337,112,596,13185,2648,854,2575,3846,336,385,60,99,120,458,2092,3390
12304314,5841,258,602,2302,1495,745,279,1254,21001,4032,1955,4011,5819,1194,1195,124,232,248,637,2584,4377
